track_id,user_id,message_id,reaction_id
8892,312759452298,12660.0,38
8892,440750316775,12660.0,38
8892,964657504129,12660.0,38
8892,869228245033,12660.0,38
8892,687229846531,12660.0,38
8893,700584410923,12661.0,57
8893,179161809007,12661.0,57
8893,245032061699,12661.0,57
8893,871970155515,12661.0,56
8893,869955988052,12661.0,57
8893,716282150015,12661.0,57
8893,764118488854,12661.0,57
8893,144838920781,12661.0,56
8893,440750316775,12661.0,57
8893,458254520661,12661.0,57
8893,812649641749,12661.0,56
8893,567839591024,12661.0,57
8893,177866306233,12661.0,57
8893,616554609597,12661.0,57
8893,396287033930,12661.0,57
274,151255506622,12662.0,57
274,735612117095,12662.0,57
274,567839591024,12662.0,57
274,888721759330,12662.0,57
274,616554609597,12662.0,57
274,812649641749,12662.0,56
274,687229846531,12662.0,57
274,521144791562,12662.0,57
274,163652477464,12662.0,57
274,851580872021,12662.0,57
6393,438071472030,12663.0,59
6393,636545644634,12663.0,59
8894,800705054080,12664.0,59
1704,179161809007,12665.0,57
1704,823943248698,12665.0,57
1704,735612117095,12665.0,57
1704,396287033930,12665.0,57
1794,616554609597,12666.0,56
1794,662106175294,12666.0,56
2587,876678666189,12667.0,57
2587,716282150015,12667.0,57
2587,868239522489,12667.0,57
2587,634676158068,12667.0,57
2587,596020596118,12667.0,57
1658,716282150015,12670.0,57
1658,616040736095,12670.0,57
1658,438071472030,12670.0,57
1658,801765945254,12670.0,57
1658,440750316775,12670.0,57
8895,438071472030,12671.0,57
8895,636545644634,12671.0,57
8896,562418724503,12672.0,57
8896,312759452298,12672.0,31
8896,567839591024,12672.0,31
8896,440750316775,12672.0,31
8896,521144791562,12672.0,31
8896,606884302092,12672.0,31
8896,158358714146,12672.0,31
8896,892534879101,12672.0,31
8896,849733476327,12672.0,31
8897,924489435838,12673.0,57
8897,616554609597,12673.0,56
8897,692836399858,12673.0,2
8897,817434891767,12673.0,56
8452,210733336914,12675.0,59
8452,713815986884,12675.0,57
8452,396287033930,12675.0,57
8899,233015433573,12676.0,2
1979,716282150015,12677.0,57
1979,413739000844,12677.0,57
1979,868239522489,12677.0,57
1979,636545644634,12677.0,57
1979,951313012753,12677.0,57
4322,151255506622,12678.0,57
4322,634676158068,12678.0,57
4322,438071472030,12678.0,57
4322,616554609597,12678.0,57
4322,405513968079,12678.0,57
4322,210733336914,12678.0,57
4322,396287033930,12678.0,57
4322,951313012753,12678.0,57
7804,462346580459,12679.0,57
7804,716282150015,12679.0,57
7804,414602031515,12679.0,57
7804,892534879101,12679.0,57
7804,413739000844,12679.0,57
7804,823943248698,12679.0,57
7804,438071472030,12679.0,57
7804,563388874988,12679.0,57
7804,567839591024,12679.0,57
7804,440750316775,12679.0,57
7804,636545644634,12679.0,57
7804,951313012753,12679.0,57
8900,716282150015,12680.0,56
8900,888721759330,12680.0,56
8900,892534879101,12680.0,56
8900,438071472030,12680.0,56
8900,563388874988,12680.0,56
8900,567839591024,12680.0,56
8900,357700371135,12680.0,56
8900,440750316775,12680.0,56
8900,618355761471,12680.0,56
8902,396287033930,12682.0,31
8902,245143586034,12682.0,31
8903,233015433573,12683.0,57
8903,873750467314,12683.0,57
8903,892534879101,12683.0,57
8903,413739000844,12683.0,57
8903,440750316775,12683.0,57
8903,312759452298,12683.0,57
8903,869955988052,12683.0,57
8904,716282150015,12684.0,56
8904,414602031515,12684.0,56
8904,873750467314,12684.0,56
8904,413739000844,12684.0,56
8904,440750316775,12684.0,56
8904,616554609597,12684.0,56
8904,438071472030,12684.0,31
8905,639551774688,12685.0,57
8905,716282150015,12685.0,57
8905,873750467314,12685.0,57
8905,892534879101,12685.0,57
8905,616040736095,12685.0,57
8905,440750316775,12685.0,57
8905,567839591024,12685.0,57
8905,144838920781,12685.0,57
8905,812649641749,12685.0,56
8905,245143586034,12685.0,57
509,868239522489,12686.0,56
509,876678666189,12686.0,56
509,498927610170,12686.0,56
509,964657504129,12686.0,56
509,616554609597,12686.0,56
509,158358714146,12686.0,56
509,179161809007,12686.0,2
8906,312759452298,12688.0,2
8907,616554609597,12690.0,56
8908,769573635661,12691.0,56
8908,888721759330,12691.0,56
8908,636545644634,12691.0,56
8908,616554609597,12691.0,56
8908,144838920781,12691.0,56
8908,545559172177,12691.0,56
8908,823943248698,12691.0,56
7508,245143586034,12692.0,56
7508,173975302140,12692.0,56
7508,812649641749,12692.0,56
7508,179161809007,12692.0,56
5910,496854931147,12694.0,56
5910,396287033930,12694.0,56
5910,636545644634,12694.0,56
8910,824205637448,12695.0,56
8910,716282150015,12695.0,56
8910,312759452298,12695.0,56
8910,179161809007,12695.0,56
8910,888721759330,12695.0,56
8910,873750467314,12695.0,56
8910,892534879101,12695.0,56
8910,261672904480,12695.0,56
8910,405513968079,12695.0,56
8910,440750316775,12695.0,56
8910,618355761471,12695.0,56
8910,259698176019,12695.0,56
8910,824142047736,12695.0,56
7961,716282150015,12696.0,56
7961,312759452298,12696.0,56
7961,858030157299,12696.0,56
7961,873750467314,12696.0,56
7961,636545644634,12696.0,56
4911,462346580459,12697.0,56
4911,257206398811,12697.0,56
4911,409371505827,12697.0,56
4911,902628186976,12697.0,56
4911,764118488854,12697.0,56
4911,824142047736,12697.0,56
4911,951313012753,12697.0,56
4911,413739000844,12697.0,56
4911,636545644634,12697.0,56
4911,363508735347,12697.0,56
4911,368390667456,12697.0,56
4911,245143586034,12697.0,56
4911,823943248698,12697.0,56
4911,756372794491,12697.0,56
4911,888721759330,12697.0,56
4911,616554609597,12697.0,56
8911,764118488854,12698.0,56
8911,261672904480,12698.0,56
8911,126580655982,12698.0,56
8911,381205542744,12698.0,2
519,824205637448,12699.0,57
519,801765945254,12699.0,57
519,716282150015,12699.0,57
519,106063004519,12699.0,57
519,667095183558,12699.0,57
519,381205542744,12699.0,57
519,312759452298,12699.0,57
519,521144791562,12699.0,57
519,764118488854,12699.0,57
519,892534879101,12699.0,57
519,396287033930,12699.0,57
519,221736714783,12699.0,57
519,636545644634,12699.0,57
519,363508735347,12699.0,57
519,616040736095,12699.0,57
519,888721759330,12699.0,57
519,616554609597,12699.0,57
519,440750316775,12699.0,57
8912,687229846531,12701.0,2
8912,716282150015,12701.0,2
8912,702092704484,12701.0,2
8912,440750316775,12701.0,2
8912,381205542744,12701.0,2
3109,876678666189,12705.0,2
3109,215997887587,12705.0,2
3109,175682234295,12705.0,2
3109,817434891767,12705.0,2
3109,964657504129,12705.0,2
3109,409371505827,12705.0,2
3109,396287033930,12705.0,2
3109,245032061699,12705.0,2
3109,869955988052,12705.0,2
3109,636545644634,12705.0,2
3109,381205542744,12705.0,2
3109,182768905955,12705.0,2
3109,589867706993,12705.0,59
3424,175682234295,12706.0,2
3424,817434891767,12706.0,2
3424,964657504129,12706.0,2
3424,409371505827,12706.0,2
3424,396287033930,12706.0,2
3424,996405937084,12706.0,2
3424,245032061699,12706.0,2
3424,869955988052,12706.0,2
3424,636545644634,12706.0,2
3424,869228245033,12706.0,2
3424,381205542744,12706.0,2
657,684877701428,12707.0,2
657,876678666189,12707.0,2
657,261672904480,12707.0,2
657,817434891767,12707.0,2
657,964657504129,12707.0,2
657,126580655982,12707.0,17
657,409371505827,12707.0,2
657,396287033930,12707.0,2
657,312759452298,12707.0,2
657,636545644634,12707.0,2
657,869228245033,12707.0,2
8915,716282150015,12708.0,57
8916,924489435838,12709.0,57
8916,892534879101,12709.0,57
8916,440750316775,12709.0,57
8916,396287033930,12709.0,57
8916,716282150015,12709.0,57
8916,245032061699,12709.0,57
8916,144838920781,12709.0,57
8916,616040736095,12709.0,56
7813,873750467314,12710.0,56
7813,261672904480,12710.0,56
7813,824142047736,12710.0,56
7813,312759452298,12710.0,56
7813,716282150015,12710.0,56
7813,407445230620,12710.0,56
7813,245032061699,12710.0,56
7813,634676158068,12710.0,56
8917,440750316775,12712.0,56
8917,824142047736,12712.0,56
8917,871970155515,12712.0,56
8918,873750467314,12713.0,56
8918,801765945254,12713.0,56
2162,206035657180,12714.0,3
8919,409371505827,12715.0,59
8919,261672904480,12715.0,59
8919,381205542744,12715.0,2
8919,175682234295,12715.0,59
8919,312759452298,12715.0,59
8919,817434891767,12715.0,59
8919,413739000844,12715.0,59
8919,245032061699,12715.0,59
8919,869955988052,12715.0,59
3112,654069673680,12717.0,2
3112,498927610170,12717.0,2
3112,173975302140,12717.0,56
3112,202243584162,12717.0,2
3112,817434891767,12717.0,2
3112,259698176019,12717.0,2
3112,964657504129,12717.0,56
3112,409371505827,12717.0,2
3112,261672904480,12717.0,56
3112,869955988052,12717.0,56
3112,812649641749,12717.0,56
3112,218093200747,12717.0,2
3112,381205542744,12717.0,2
8920,312759452298,12718.0,21
8920,381205542744,12718.0,2
8921,175682234295,12719.0,31
8921,261672904480,12719.0,31
8921,817434891767,12719.0,31
8921,869955988052,12719.0,31
8922,106063004519,12720.0,38
8922,996405937084,12720.0,21
8922,531129283270,12720.0,38
8922,634676158068,12720.0,56
8924,206778660188,12722.0,56
8925,411436249746,12724.0,2
8926,409371505827,12725.0,56
8926,413739000844,12725.0,56
8926,261672904480,12725.0,56
8926,381205542744,12725.0,56
8926,823943248698,12725.0,56
8926,869955988052,12725.0,56
8926,924489435838,12725.0,56
8927,357700371135,12726.0,31
8927,152461457404,12726.0,31
8927,567839591024,12726.0,31
8927,261672904480,12726.0,31
8927,381205542744,12726.0,31
8927,924489435838,12726.0,31
8927,245032061699,12726.0,31
8928,152461457404,12727.0,31
8928,567839591024,12727.0,31
8928,413739000844,12727.0,31
8928,869955988052,12727.0,31
8929,414602031515,12729.0,57
8929,616040736095,12729.0,57
8929,892534879101,12729.0,57
8929,413739000844,12729.0,57
8929,396287033930,12729.0,57
8930,210396356827,12730.0,56
8930,521144791562,12730.0,56
8930,824205637448,12730.0,56
8930,414602031515,12730.0,56
8930,873750467314,12730.0,56
8930,716282150015,12730.0,56
8930,616554609597,12730.0,56
8930,616040736095,12730.0,56
8930,801765945254,12730.0,56
8930,892534879101,12730.0,56
8931,928487713665,12731.0,57
8931,210396356827,12731.0,57
8931,144838920781,12731.0,57
1843,424429512863,12732.0,56
1843,683693183822,12732.0,56
1843,222299637419,12732.0,56
1843,448540462163,12732.0,56
1843,414602031515,12732.0,56
1843,892534879101,12732.0,56
1843,284356751435,12732.0,56
1843,618355761471,12732.0,56
1843,869228245033,12732.0,56
1843,801765945254,12732.0,56
1843,158358714146,12732.0,56
1843,440750316775,12732.0,56
1843,144838920781,12732.0,56
1772,414602031515,12733.0,56
1772,873750467314,12733.0,56
1772,440750316775,12733.0,56
1772,892534879101,12733.0,56
1772,616554609597,12733.0,56
1772,616040736095,12733.0,56
1772,801765945254,12733.0,56
8932,817434891767,12734.0,56
8932,158358714146,12734.0,56
3644,126580655982,12735.0,56
3644,414602031515,12735.0,56
3644,440750316775,12735.0,56
3644,616040736095,12735.0,56
3644,892534879101,12735.0,56
3644,616554609597,12735.0,56
1031,817434891767,12736.0,56
1031,158358714146,12736.0,56
1031,381205542744,12736.0,56
1031,239675946514,12736.0,56
1031,812649641749,12736.0,56
5973,381205542744,12737.0,56
5973,536320523506,12737.0,56
5973,106063004519,12737.0,56
5973,888721759330,12737.0,56
5973,312759452298,12737.0,56
5973,405513968079,12737.0,56
2283,312759452298,12738.0,56
2283,849733476327,12738.0,56
2283,764118488854,12738.0,59
2283,812649641749,12738.0,56
2283,823943248698,12738.0,59
5991,312759452298,12739.0,57
5991,616040736095,12739.0,57
5991,616554609597,12739.0,57
5991,756372794491,12739.0,57
8933,817434891767,12740.0,57
8933,456718678455,12740.0,57
8933,261672904480,12740.0,57
8933,944365330747,12740.0,57
8933,381205542744,12740.0,57
8933,158358714146,12740.0,57
8933,413739000844,12740.0,57
8933,812649641749,12740.0,56
8933,666167540785,12740.0,57
8933,175339198285,12740.0,57
8405,944365330747,12741.0,56
8405,381205542744,12741.0,56
8405,158358714146,12741.0,56
8405,280468269439,12741.0,56
8405,368390667456,12741.0,56
8405,823943248698,12741.0,56
8405,812649641749,12741.0,56
3503,716282150015,12744.0,2
3503,336636676011,12744.0,56
3503,951313012753,12744.0,2
3503,126580655982,12744.0,17
3503,873750467314,12744.0,2
8934,165501917790,12745.0,56
8934,381205542744,12745.0,56
8934,245143586034,12745.0,56
8934,175682234295,12745.0,56
8935,259698176019,12746.0,56
8935,381205542744,12746.0,56
8935,173975302140,12746.0,56
8935,202243584162,12746.0,56
8937,996405937084,12748.0,79
8937,817434891767,12748.0,57
8937,944365330747,12748.0,57
8937,381205542744,12748.0,57
8937,158358714146,12748.0,57
8937,924489435838,12748.0,57
8938,151255506622,12749.0,56
8938,817434891767,12749.0,56
8938,456718678455,12749.0,56
8938,261672904480,12749.0,56
8938,170832401117,12749.0,56
8938,944365330747,12749.0,56
8938,413739000844,12749.0,56
8938,924489435838,12749.0,59
8938,368390667456,12749.0,56
8938,152461457404,12749.0,56
8938,902628186976,12749.0,56
8940,817434891767,12751.0,16
8940,312759452298,12751.0,16
8941,951313012753,12754.0,56
8941,823943248698,12754.0,56
8941,440750316775,12754.0,56
8941,261672904480,12754.0,56
8941,413739000844,12754.0,56
8941,312759452298,12754.0,56
8941,233015433573,12754.0,56
4766,876678666189,12755.0,56
4766,405513968079,12755.0,56
4766,653936975428,12755.0,56
4766,396287033930,12755.0,56
4766,521144791562,12755.0,56
4766,824205637448,12755.0,56
4766,106063004519,12755.0,56
4766,312759452298,12755.0,56
4766,616554609597,12755.0,56
8942,563388874988,12756.0,31
8942,456718678455,12756.0,31
8942,924489435838,12756.0,31
8942,440750316775,12756.0,31
8942,357700371135,12756.0,31
8942,869955988052,12756.0,31
8942,239675946514,12756.0,31
8943,152461457404,12757.0,56
8943,996405937084,12757.0,56
8943,349726290364,12757.0,56
8943,817434891767,12757.0,56
8943,706302919753,12757.0,56
8943,456718678455,12757.0,56
8943,251842831578,12757.0,56
8943,357700371135,12757.0,56
8943,869955988052,12757.0,56
8943,924489435838,12757.0,56
8943,567839591024,12757.0,56
4031,414602031515,12758.0,38
4031,151255506622,12758.0,38
4031,873750467314,12758.0,38
4031,405513968079,12758.0,38
4031,394117657821,12758.0,2
4031,616040736095,12758.0,38
4031,396287033930,12758.0,38
4031,616554609597,12758.0,38
4031,521144791562,12758.0,57
4031,924489435838,12758.0,38
4031,179161809007,12758.0,57
4031,440750316775,12758.0,38
4031,869955988052,12758.0,38
4031,128533184648,12758.0,38
8944,414602031515,12759.0,56
8944,873750467314,12759.0,56
8944,394117657821,12759.0,56
8944,440750316775,12759.0,56
8944,616554609597,12759.0,56
8945,873750467314,12760.0,38
8945,951313012753,12760.0,59
8945,218093200747,12760.0,59
8945,126580655982,12760.0,59
8945,394117657821,12760.0,56
8945,407445230620,12760.0,59
8945,521144791562,12760.0,38
8945,440750316775,12760.0,59
8945,634676158068,12760.0,59
8945,616554609597,12760.0,56
8945,312759452298,12760.0,59
8945,456718678455,12760.0,59
6273,996405937084,12761.0,79
6273,824142047736,12761.0,38
6273,405513968079,12761.0,17
6273,126580655982,12761.0,17
6273,381205542744,12761.0,17
6273,440750316775,12761.0,38
6273,616040736095,12761.0,38
6273,916532885936,12761.0,38
6273,475272494144,12761.0,17
8946,873750467314,12762.0,56
8946,801765945254,12762.0,56
8946,396287033930,12762.0,56
8946,440750316775,12762.0,56
8946,394117657821,12762.0,38
8946,172105222291,12762.0,56
8946,312759452298,12762.0,59
8947,687229846531,12764.0,2
8947,892534879101,12764.0,2
8947,873750467314,12764.0,2
8947,179161809007,12764.0,2
8947,801765945254,12764.0,2
8947,106063004519,12764.0,2
8947,245143586034,12764.0,2
8947,928487713665,12764.0,2
8947,158358714146,12764.0,2
8947,616554609597,12764.0,2
8947,440750316775,12764.0,2
8947,702092704484,12764.0,2
8947,413739000844,12764.0,2
221,175682234295,12765.0,2
221,924489435838,12765.0,2
221,239675946514,12765.0,2
221,381205542744,12765.0,2
8948,700584410923,12766.0,2
8948,126580655982,12766.0,2
8948,381205542744,12766.0,2
8949,996405937084,12767.0,79
8949,312759452298,12767.0,38
8949,916532885936,12767.0,38
5496,151255506622,12770.0,38
5496,312759452298,12770.0,38
5496,916532885936,12770.0,38
2524,817434891767,12771.0,2
2524,634676158068,12771.0,2
2524,868239522489,12771.0,2
2524,245032061699,12771.0,2
2524,823943248698,12771.0,2
2524,706302919753,12771.0,56
2524,325986941714,12771.0,2
2524,888721759330,12771.0,56
2524,396287033930,12771.0,2
2524,368390667456,12771.0,2
2524,158358714146,12771.0,2
2524,456718678455,12771.0,2
2524,257206398811,12771.0,56
8951,149062085809,12772.0,57
8951,233015433573,12772.0,57
8951,537894940826,12772.0,57
8951,106063004519,12772.0,57
8951,951313012753,12772.0,57
8952,251842831578,12773.0,2
8953,261672904480,12774.0,31
8953,817434891767,12774.0,57
8953,245032061699,12774.0,57
8953,706302919753,12774.0,57
8953,924489435838,12774.0,57
8954,873750467314,12775.0,38
8954,849945006481,12775.0,38
8954,951313012753,12775.0,38
8954,312759452298,12775.0,38
8954,280468269439,12775.0,38
8954,257206398811,12775.0,38
8955,868239522489,12776.0,57
8955,964657504129,12776.0,57
8955,280468269439,12776.0,57
8955,173975302140,12776.0,57
8955,251842831578,12776.0,57
8955,396287033930,12776.0,57
8956,413739000844,12777.0,56
8956,245032061699,12777.0,56
8957,567839591024,12778.0,57
8957,312759452298,12778.0,57
8957,435739092941,12778.0,57
8959,653559399185,12781.0,56
8959,769573635661,12781.0,56
8959,883898961787,12781.0,56
8959,924489435838,12781.0,56
8959,440750316775,12781.0,56
8959,312759452298,12781.0,56
8959,245032061699,12781.0,56
8959,823943248698,12781.0,56
8959,158358714146,12781.0,56
5132,892534879101,12782.0,57
5132,440750316775,12782.0,57
5132,616040736095,12782.0,57
5132,567839591024,12782.0,57
5132,336636676011,12782.0,56
5132,312759452298,12782.0,57
752,233015433573,12783.0,31
752,706302919753,12783.0,31
752,869228245033,12783.0,31
752,924489435838,12783.0,31
752,245143586034,12783.0,31
53,928487713665,12784.0,38
53,616554609597,12784.0,38
53,616040736095,12784.0,38
53,440750316775,12784.0,38
53,263021605118,12784.0,38
8960,914314730276,12785.0,57
8960,850936233428,12785.0,57
8960,261672904480,12785.0,57
8960,951313012753,12785.0,57
8960,312759452298,12785.0,57
8960,368390667456,12785.0,57
8960,616040736095,12785.0,57
8960,769573635661,12785.0,57
8960,706302919753,12785.0,57
8960,567839591024,12785.0,57
8960,924489435838,12785.0,57
8960,158358714146,12785.0,57
8960,440750316775,12785.0,57
95,458254520661,12786.0,2
95,750156468469,12786.0,2
95,817434891767,12786.0,2
95,381205542744,12786.0,2
95,964657504129,12786.0,2
95,869228245033,12786.0,2
8961,151255506622,12787.0,57
8961,537894940826,12787.0,57
8961,892534879101,12787.0,57
8961,215997887587,12787.0,57
8961,257206398811,12787.0,57
8961,616554609597,12787.0,57
8961,245143586034,12787.0,57
8961,964657504129,12787.0,57
8962,381205542744,12788.0,2
8963,537894940826,12790.0,2
8963,951313012753,12790.0,2
8963,245143586034,12790.0,2
8963,924489435838,12790.0,2
8963,381205542744,12790.0,2
8963,634676158068,12790.0,2
8963,929819142165,12790.0,59
8964,863329919180,12791.0,56
8964,817434891767,12791.0,2
8964,381205542744,12791.0,2
7073,312759452298,12792.0,57
7073,610330989426,12792.0,57
7073,616554609597,12792.0,57
7073,407445230620,12792.0,57
7073,381205542744,12792.0,57
8965,381205542744,12794.0,21
8965,312759452298,12794.0,21
8966,407445230620,12795.0,56
8966,824142047736,12795.0,56
8966,312759452298,12795.0,56
8966,440750316775,12795.0,56
8966,801765945254,12795.0,56
8967,567839591024,12796.0,2
8967,769573635661,12796.0,56
8967,312759452298,12796.0,2
8967,233015433573,12796.0,2
8968,151255506622,12797.0,56
8968,876678666189,12797.0,56
8968,475272494144,12797.0,56
8968,396287033930,12797.0,56
8968,812649641749,12797.0,56
8968,892534879101,12797.0,56
8968,616554609597,12797.0,56
8968,653936975428,12797.0,56
8969,233015433573,12798.0,56
8970,381205542744,12799.0,56
8970,817434891767,12799.0,56
8970,280468269439,12799.0,56
8970,812649641749,12799.0,56
4071,929819142165,12800.0,59
4071,996405937084,12800.0,79
4071,951313012753,12800.0,59
4071,106063004519,12800.0,59
4071,756372794491,12800.0,59
6177,413739000844,12801.0,57
6177,996405937084,12801.0,79
6177,396287033930,12801.0,57
6177,312759452298,12801.0,57
6177,653936975428,12801.0,57
6177,280468269439,12801.0,57
8971,175682234295,12802.0,56
8971,381205542744,12802.0,56
8971,261672904480,12802.0,31
8971,868239522489,12802.0,38
8971,994985901817,12802.0,56
8972,233015433573,12803.0,38
8972,964657504129,12803.0,38
8972,616040736095,12803.0,38
8972,618355761471,12803.0,38
8786,616040736095,12804.0,79
8786,312759452298,12804.0,79
8973,413739000844,12805.0,57
8973,924489435838,12805.0,57
8973,381205542744,12805.0,57
8973,944365330747,12805.0,57
8973,261672904480,12805.0,59
8973,312759452298,12805.0,57
8973,315631053874,12805.0,57
8973,567839591024,12805.0,57
8973,245143586034,12805.0,57
8973,239675946514,12805.0,57
8974,312759452298,12806.0,59
8974,233015433573,12806.0,38
8974,666328158492,12806.0,38
8974,964657504129,12806.0,59
8975,261672904480,12807.0,31
4906,312759452298,12808.0,56
4906,704473490741,12808.0,56
4906,616040736095,12808.0,56
8976,769573635661,12809.0,31
8976,312759452298,12809.0,31
8976,531129283270,12809.0,31
8976,823943248698,12809.0,56
8976,869955988052,12809.0,31
8976,152461457404,12809.0,31
8976,440750316775,12809.0,31
8976,567839591024,12809.0,31
8976,261672904480,12809.0,31
8977,257206398811,12810.0,56
8977,892534879101,12810.0,56
8977,562418724503,12810.0,56
8977,475272494144,12810.0,56
8977,312759452298,12810.0,56
8977,824142047736,12810.0,56
8977,616040736095,12810.0,56
8977,440750316775,12810.0,56
8977,405513968079,12810.0,56
8978,684877701428,12811.0,2
8978,175682234295,12811.0,2
8978,996405937084,12811.0,2
8978,381205542744,12811.0,59
8979,850936233428,12812.0,56
8979,381205542744,12812.0,56
8979,812649641749,12812.0,56
5311,151255506622,12813.0,21
5311,764118488854,12813.0,21
5311,123317730197,12813.0,21
5311,158358714146,12813.0,21
5311,817434891767,12813.0,21
5311,869228245033,12813.0,21
5311,996405937084,12813.0,79
5311,381205542744,12813.0,21
5311,261672904480,12813.0,31
5311,409371505827,12813.0,21
5311,725695791392,12813.0,21
8045,151255506622,12814.0,56
8045,888721759330,12814.0,56
8045,892534879101,12814.0,56
8045,492424079933,12814.0,56
8045,764118488854,12814.0,56
8045,123317730197,12814.0,56
8045,452851576929,12814.0,56
8045,312759452298,12814.0,56
8045,218093200747,12814.0,56
8045,924489435838,12814.0,56
8045,245143586034,12814.0,56
8045,823943248698,12814.0,56
8045,616554609597,12814.0,56
8045,357700371135,12814.0,56
8045,456718678455,12814.0,56
8045,257206398811,12814.0,2
8045,396287033930,12814.0,56
8045,413739000844,12814.0,56
8045,152461457404,12814.0,56
8045,868239522489,12814.0,2
8045,567839591024,12814.0,56
8045,440750316775,12814.0,56
8045,929819142165,12814.0,56
8045,336636676011,12814.0,56
8045,769573635661,12814.0,56
8980,151255506622,12815.0,59
8980,175682234295,12815.0,59
8980,462346580459,12815.0,59
8980,312656726945,12815.0,59
8980,769573635661,12815.0,59
8980,654069673680,12815.0,59
8980,764118488854,12815.0,59
8980,158358714146,12815.0,59
8980,218093200747,12815.0,59
8980,413739000844,12815.0,59
8980,824205637448,12815.0,59
8980,144838920781,12815.0,59
8980,261672904480,12815.0,31
8980,823943248698,12815.0,59
8980,616554609597,12815.0,59
8980,396287033930,12815.0,59
8981,462346580459,12816.0,31
8981,312759452298,12816.0,31
8981,868239522489,12816.0,31
8982,912361709030,12817.0,2
8982,929819142165,12817.0,2
8982,123317730197,12817.0,2
8982,143557453970,12817.0,2
8982,448540462163,12817.0,2
8982,924489435838,12817.0,2
8982,263021605118,12817.0,2
8982,634676158068,12817.0,2
8982,381205542744,12817.0,2
8982,259698176019,12817.0,2
8983,596020596118,12818.0,2
8983,396287033930,12818.0,2
8983,413739000844,12818.0,2
8983,251842831578,12818.0,31
188,462346580459,12819.0,56
188,812649641749,12819.0,56
188,238042137625,12819.0,2
188,413739000844,12819.0,2
188,502221556763,12819.0,2
188,158358714146,12819.0,2
188,817434891767,12819.0,2
188,616554609597,12819.0,2
188,245143586034,12819.0,2
188,869228245033,12819.0,2
188,381205542744,12819.0,2
8984,175682234295,12822.0,56
8984,817434891767,12822.0,56
8984,381205542744,12822.0,56
7415,151255506622,12824.0,57
7415,143557453970,12824.0,57
7415,892534879101,12824.0,57
7415,876678666189,12824.0,57
7415,238042137625,12824.0,57
7415,175682234295,12824.0,57
7415,567839591024,12824.0,57
7415,312759452298,12824.0,57
7415,616554609597,12824.0,57
5844,126580655982,12826.0,38
5844,413739000844,12826.0,56
5844,812649641749,12826.0,56
8986,396287033930,12827.0,31
8986,929819142165,12827.0,31
8986,257206398811,12827.0,31
8986,868239522489,12827.0,2
8986,245143586034,12827.0,31
8988,143557453970,12829.0,57
8988,462346580459,12829.0,57
8988,916532885936,12829.0,57
8988,413739000844,12829.0,57
8988,312759452298,12829.0,57
8989,817434891767,12830.0,56
8989,764118488854,12830.0,56
8990,924489435838,12832.0,2
8990,817434891767,12832.0,2
8990,381205542744,12832.0,2
137,924489435838,12833.0,57
137,175682234295,12833.0,57
137,812649641749,12833.0,57
137,769573635661,12833.0,57
137,616554609597,12833.0,57
8991,462346580459,12834.0,56
8991,689607774908,12834.0,56
8991,413739000844,12834.0,56
8991,868239522489,12834.0,56
8991,567839591024,12834.0,56
8991,769573635661,12834.0,56
8991,440750316775,12834.0,56
8991,631559770471,12834.0,56
8991,764118488854,12834.0,56
8991,261672904480,12834.0,56
8991,221736714783,12834.0,56
8991,144838920781,12834.0,56
8991,143557453970,12834.0,56
8992,817434891767,12835.0,56
8993,462346580459,12836.0,56
8993,567839591024,12836.0,56
8993,143557453970,12836.0,56
8993,764118488854,12836.0,56
8993,823943248698,12836.0,56
8993,144838920781,12836.0,56
8993,206778660188,12836.0,56
8994,462346580459,12837.0,56
8994,363508735347,12837.0,56
8994,892534879101,12837.0,56
8994,413739000844,12837.0,56
8994,769573635661,12837.0,56
8994,567839591024,12837.0,56
8994,440750316775,12837.0,56
8994,143557453970,12837.0,56
8994,206778660188,12837.0,56
8994,764118488854,12837.0,56
8994,631559770471,12837.0,56
8994,823943248698,12837.0,56
8994,221736714783,12837.0,56
8995,462346580459,12838.0,56
8995,413739000844,12838.0,56
8995,567839591024,12838.0,56
8995,440750316775,12838.0,56
8995,143557453970,12838.0,56
8995,221736714783,12838.0,56
8995,144838920781,12838.0,56
8995,823943248698,12838.0,56
1628,462346580459,12840.0,56
1628,964657504129,12840.0,56
1628,764118488854,12840.0,59
1628,916532885936,12840.0,56
1628,823943248698,12840.0,56
1628,616554609597,12840.0,56
1628,631559770471,12840.0,56
1628,396287033930,12840.0,56
1628,336636676011,12840.0,56
1628,634676158068,12840.0,59
8998,258609519481,12842.0,59
8998,764118488854,12842.0,57
8998,756372794491,12842.0,56
8998,454507501719,12842.0,57
8998,616554609597,12842.0,56
8998,158358714146,12842.0,59
8999,616040736095,12843.0,56
9000,143557453970,12844.0,56
9000,764118488854,12844.0,56
9000,817434891767,12844.0,56
9000,381205542744,12844.0,56
9000,175682234295,12844.0,56
9000,158358714146,12844.0,56
9000,876678666189,12844.0,56
9000,245143586034,12844.0,56
6377,475272494144,12847.0,86
6377,394117657821,12847.0,2
6377,906787991853,12847.0,86
6377,312759452298,12847.0,2
6377,607331070090,12847.0,2
6377,175339198285,12847.0,86
6377,756372794491,12847.0,86
6377,876678666189,12847.0,2
6377,616040736095,12847.0,86
6377,144838920781,12847.0,86
6377,951313012753,12847.0,86
6377,916532885936,12847.0,86
6377,123317730197,12847.0,79
