id,metadata
1870,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Otagh Band""}"
1871,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""In The Stars"", ""lastfm_artist"": ""Benson Boone""}"
1872,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Dreamers"", ""lastfm_artist"": ""Savior Adore""}"
1873,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""John Lennon""}"
1874,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""BURN"", ""lastfm_artist"": ""Kanye West""}"
1875,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""House Of The Rising Sun"", ""lastfm_artist"": ""The Animals""}"
1876,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""I Miss the Misery"", ""lastfm_artist"": ""Halestorm""}"
1879,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Franz Liszt""}"
1880,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""My Love"", ""lastfm_artist"": ""Kovacs""}"
1881,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Knights of Cydonia"", ""lastfm_artist"": ""Muse""}"
1882,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Fight Song"", ""lastfm_artist"": ""Rachel Platten""}"
1883,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Brave"", ""lastfm_artist"": ""Sara Bareilles""}"
1884,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Eli Wilson""}"
1885,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Guilt Trip"", ""lastfm_artist"": ""Kanye West""}"
1886,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Toloo"", ""lastfm_artist"": ""Siavash Ghomayshi""}"
1887,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Jazireh"", ""lastfm_artist"": ""Siavash Ghomayshi""}"
1888,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Yosemite"", ""lastfm_artist"": ""Lana Del Rey""}"
1889,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Euphoria"", ""lastfm_artist"": ""Kendrick Lamar""}"
1890,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Un Amor"", ""lastfm_artist"": ""Gipsy Kings""}"
1891,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""I Don't Care To Dance"", ""lastfm_artist"": ""J.E. Sunde""}"
1892,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Hurdy gurdy man"", ""lastfm_artist"": ""Donovan""}"
1893,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Anthem"", ""lastfm_artist"": ""Kamelot""}"
1894,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Scarface (Push It To The Limit)"", ""lastfm_artist"": ""Paul Engemann""}"
1895,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Walking On A Dream"", ""lastfm_artist"": ""Empire Of The Sun""}"
1896,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""The Handler"", ""lastfm_artist"": ""Muse""}"
1897,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Just the Way You Are"", ""lastfm_artist"": ""Bruno Mars""}"
1898,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Andy""}"
1899,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Six Blade Knife"", ""lastfm_artist"": ""Dire Straits""}"
2095,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Oh My God"", ""lastfm_artist"": ""Adele""}"
1900,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""July"", ""lastfm_artist"": ""Noah Cyrus""}"
2659,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Make it Right (Remastered)"", ""lastfm_artist"": ""Anathema""}"
1901,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Creedence Clearwater Revival""}"
2096,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Here Comes The Rain Again"", ""lastfm_artist"": ""Eurythmics""}"
1902,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Heartbreaker"", ""lastfm_artist"": ""Led Zeppelin""}"
1917,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Amazing"", ""lastfm_artist"": ""George Michael""}"
1903,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Since Ive Been Loving You"", ""lastfm_artist"": ""Led Zeppelin""}"
2097,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Nancy Sinatra""}"
1906,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Enter Sandman"", ""lastfm_artist"": ""Metallica""}"
1905,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Heaven Shall Burn"", ""lastfm_artist"": ""Imminence""}"
2098,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Résilience"", ""lastfm_artist"": ""Passage""}"
1907,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Fade To Black (Remastered)"", ""lastfm_artist"": ""Metallica""}"
2099,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Skin"", ""lastfm_artist"": ""Sixx:A.M.""}"
1908,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""The Day That Never Comes"", ""lastfm_artist"": ""Metallica""}"
1909,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Whiskey In The Jar"", ""lastfm_artist"": ""Metallica""}"
2100,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Heart Of Glass"", ""lastfm_artist"": ""Blondie""}"
1910,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Gipsy Kings..""}"
1911,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Leave Me Alone"", ""lastfm_artist"": ""Michael Jackson""}"
2101,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Them Bones (2022 Remaster)"", ""lastfm_artist"": ""Alice in Chains""}"
1912,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Morirò da Re"", ""lastfm_artist"": ""Måneskin""}"
1913,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Unknown""}"
2102,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Love, Hate, Love"", ""lastfm_artist"": ""Alice in Chains""}"
1914,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""GLASSY SKY"", ""lastfm_artist"": ""Yutaka Yamada""}"
1915,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Mrs. Robinson"", ""lastfm_artist"": ""Simon & Garfunkel""}"
1916,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Padeshahe Khooban"", ""lastfm_artist"": ""Hayedeh""}"
1918,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Europe, After the Rain"", ""lastfm_artist"": ""Max Richter""}"
1919,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Memory"", ""lastfm_artist"": ""In Lights""}"
1920,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Black Honey"", ""lastfm_artist"": ""Thrice""}"
1921,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Totalselfhatred""}"
1922,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""6:16 in LA"", ""lastfm_artist"": ""Kendrick Lamar""}"
1923,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Smooth Criminal"", ""lastfm_artist"": ""Michael Jackson""}"
1924,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""If You Want Love"", ""lastfm_artist"": ""NF""}"
114,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Abr Mibarad"", ""lastfm_artist"": ""Homayoun Shajarian""}"
1925,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""FAMILY MATTERS"", ""lastfm_artist"": ""Drake""}"
1938,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""209"", ""lastfm_artist"": ""Shahin Najafi""}"
1926,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""meet the grahams"", ""lastfm_artist"": ""Kendrick Lamar""}"
1939,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Shab"", ""lastfm_artist"": ""Arman Garshasbi""}"
1927,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Highway Tune"", ""lastfm_artist"": ""Greta Van Fleet""}"
1933,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Courtesy Call"", ""lastfm_artist"": ""Thousand Foot Krutch""}"
1928,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Run"", ""lastfm_artist"": ""Foo Fighters""}"
1937,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Shabooneh"", ""lastfm_artist"": ""Shervin Hajipour""}"
1929,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Fever"", ""lastfm_artist"": ""The Black Keys""}"
169,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Shahla"", ""lastfm_artist"": ""Habib""}"
1930,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""American Pie"", ""lastfm_artist"": ""Don McLean""}"
231,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Ahay Khabardar"", ""lastfm_artist"": ""Homayoun Shajarian""}"
1931,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Lady Killers III"", ""lastfm_artist"": ""G-Eazy""}"
1932,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""THAT'S A JOKE"", ""lastfm_artist"": ""NF""}"
1934,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Ace Of Base""}"
1935,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Peace Of Mind"", ""lastfm_artist"": ""Imagine Dragons""}"
1936,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Mourners"", ""lastfm_artist"": ""Empyrium""}"
1940,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Bastian Lee Jones""}"
1941,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Psycho"", ""lastfm_artist"": ""System of a Down""}"
1942,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": "". 21 Savage""}"
1943,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Heroes"", ""lastfm_artist"": ""David Bowie""}"
1944,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Pusha T""}"
1945,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Mr. Brightside"", ""lastfm_artist"": ""The Killers""}"
1946,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Shakira""}"
1947,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Mr Boombastic"", ""lastfm_artist"": ""Shaggy""}"
1948,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Video Games"", ""lastfm_artist"": ""Lana Del Rey""}"
1949,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Ghabe Akse Khali"", ""lastfm_artist"": ""Sirvan Khosravi""}"
1950,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Last Stand"", ""lastfm_artist"": ""Adelitas Way""}"
1951,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Moral of the Story"", ""lastfm_artist"": ""Ashe""}"
1953,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Cooler Than Me (Single Mix)"", ""lastfm_artist"": ""Mike Posner""}"
2103,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Luminary"", ""lastfm_artist"": ""Joel Sunny""}"
1954,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""The Rains of Castamere"", ""lastfm_artist"": ""Ramin Djawadi""}"
5395,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Afraid"", ""lastfm_artist"": ""The Neighborhood""}"
1955,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Prof K""}"
1959,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Some Day"", ""lastfm_artist"": ""Blackfield""}"
1956,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Viva Forever"", ""lastfm_artist"": ""Spice Girls""}"
1958,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Gimme Love"", ""lastfm_artist"": ""Sia""}"
1960,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Serene Queen"", ""lastfm_artist"": ""Lana Del Rey""}"
1961,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Falling in Love"", ""lastfm_artist"": ""Cigarettes After Sex""}"
1962,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Ghaleye Tanhaee"", ""lastfm_artist"": ""Faramarz Aslani""}"
1963,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Sayad"", ""lastfm_artist"": ""Alireza Eftekhari""}"
1964,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""The Heart Part 6"", ""lastfm_artist"": ""Drake""}"
1965,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Mick Harvey""}"
1966,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Dream Space"", ""lastfm_artist"": ""DVRST""}"
1967,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Dog Eat Dog"", ""lastfm_artist"": ""Ted Nugent""}"
1968,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""American Horse"", ""lastfm_artist"": ""The Cult""}"
1969,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Stranglehold"", ""lastfm_artist"": ""Ted Nugent""}"
1970,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Yalan Dünya"", ""lastfm_artist"": ""Murat Dalkilic""}"
1971,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Just the Way You Are"", ""lastfm_artist"": ""Pan Flute""}"
1972,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Last Goodbye"", ""lastfm_artist"": ""Jeff Buckley""}"
1973,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Open Arms"", ""lastfm_artist"": ""Journey""}"
1974,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Akharin Autobus"", ""lastfm_artist"": ""Mohsen Chavoshi""}"
1975,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Raaz"", ""lastfm_artist"": ""Mohsen Chavoshi""}"
1976,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Mr. Saxobeat (Radio Edit)"", ""lastfm_artist"": ""Alexandra Stan""}"
1977,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""DLE""}"
1978,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Iron (Acoustic)"", ""lastfm_artist"": ""Woodkid""}"
1979,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Do you want to go to space young man"", ""lastfm_artist"": ""Skywatchers""}"
1980,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Bet"", ""lastfm_artist"": ""Koorosh""}"
1981,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Jack Savoretti""}"
1982,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Ghorazeh Chin"", ""lastfm_artist"": ""Mohsen Chavoshi""}"
1983,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Cigarettes & Alcohol"", ""lastfm_artist"": ""Santino Le Saint""}"
1984,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Holding Out for a Hero (Single Version)"", ""lastfm_artist"": ""Bonnie Tyler""}"
2660,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Ravi and Saeed Fallah""}"
1985,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Cinderella"", ""lastfm_artist"": ""Future & Metro Boomin""}"
1993,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Apocalyptica""}"
1986,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Sunny"", ""lastfm_artist"": ""Boney M.""}"
1987,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Avaz Nemishi"", ""lastfm_artist"": ""Shadmehr Aghili""}"
1988,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Love & Hate"", ""lastfm_artist"": ""Michael Kiwanuka""}"
1989,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Dreamer"", ""lastfm_artist"": ""LP""}"
1990,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Love Me Again"", ""lastfm_artist"": ""John Newman""}"
1991,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Perfect"", ""lastfm_artist"": ""Ed Sheeran""}"
1992,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""I'm an Albatraoz"", ""lastfm_artist"": ""AronChupa""}"
1994,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Attack"", ""lastfm_artist"": ""System of a Down""}"
1995,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Sarnevesht"", ""lastfm_artist"": ""Homayoun Shajarian""}"
1996,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""RUNAWAY"", ""lastfm_artist"": ""poobon""}"
1997,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""My House Is Not A Home"", ""lastfm_artist"": ""d4vd""}"
1998,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Closed On Sunday"", ""lastfm_artist"": ""Kanye West""}"
1999,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""prada dem (feat. Offset)"", ""lastfm_artist"": ""Gunna""}"
2000,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Don't Be Scared, I Love You"", ""lastfm_artist"": ""Bill Ryder-Jones""}"
2001,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Riot"", ""lastfm_artist"": ""Three Days Grace""}"
2002,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""The Adults Are Talking"", ""lastfm_artist"": ""The Strokes""}"
2003,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""For the First Time"", ""lastfm_artist"": ""Mac DeMarco""}"
2004,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Bilite Yektarafe"", ""lastfm_artist"": ""Sogand""}"
2005,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""(I Just) Died In Your Arms"", ""lastfm_artist"": ""Cutting Crew""}"
2006,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Jabr"", ""lastfm_artist"": ""Mohsen Namjoo""}"
2007,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Mia & Sebastian’s Theme"", ""lastfm_artist"": ""Justin Hurwitz""}"
2008,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Chasing Pavements"", ""lastfm_artist"": ""Adele""}"
2009,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Florida Georgia Line""}"
2010,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Nefrin"", ""lastfm_artist"": ""Artoush""}"
2011,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""In My Dreams"", ""lastfm_artist"": ""Gary Moore""}"
2012,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Rainbow""}"
2013,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Send Me An Angel"", ""lastfm_artist"": ""Scorpions""}"
2015,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""12 Notes"", ""lastfm_artist"": ""Alec Benjamin""}"
2016,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Pain"", ""lastfm_artist"": ""Three Days Grace""}"
2017,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""B.Y.O.B."", ""lastfm_artist"": ""System of a Down""}"
2031,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Stronger"", ""lastfm_artist"": ""Kanye West""}"
2018,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Daniel Powter""}"
2019,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""A.D.D. (American Dream Denial)"", ""lastfm_artist"": ""System of a Down""}"
2020,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Barax"", ""lastfm_artist"": ""Sogand""}"
2021,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""family ties"", ""lastfm_artist"": ""Baby Keem & Kendrick Lamar""}"
2022,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Human"", ""lastfm_artist"": ""Sevdaliza""}"
2023,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Un-Break My Heart"", ""lastfm_artist"": ""Toni Braxton""}"
2024,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Personal Jesus"", ""lastfm_artist"": ""Depeche Mode""}"
2025,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Matthäus-Passion, BWV 244: Erbarme dich mein Gott"", ""lastfm_artist"": ""Yo-Yo Ma""}"
2026,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Crazy"", ""lastfm_artist"": ""Natalie Jane""}"
2027,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Roar"", ""lastfm_artist"": ""Katy Perry""}"
2028,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Reptilia"", ""lastfm_artist"": ""The Strokes""}"
2029,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Sharmsari (Shame)"", ""lastfm_artist"": ""Mohsen Chavoshi""}"
2030,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Mahtab"", ""lastfm_artist"": ""Jahan""}"
2032,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Meet you at the Graveyard"", ""lastfm_artist"": ""Cleffy""}"
2033,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Swans""}"
2034,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Thomas Azier""}"
2035,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Avatar""}"
2036,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""The Puppeteer"", ""lastfm_artist"": ""Sleeping Pulse""}"
2037,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""The Times They Are A-changin'"", ""lastfm_artist"": ""Bob Dylan""}"
2038,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""The Way I See Things"", ""lastfm_artist"": ""Lil Peep""}"
2039,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Until Eternity"", ""lastfm_artist"": ""Blackbriar""}"
2040,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Calling My Phone"", ""lastfm_artist"": ""Lil Tjay & 6LACK""}"
2041,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Mano Daryab"", ""lastfm_artist"": ""Evan Band""}"
2042,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Marjan (feat. Reveal)"", ""lastfm_artist"": ""Quf""}"
2043,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Smalltown Boy"", ""lastfm_artist"": ""Bronski Beat""}"
2044,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Heartless"", ""lastfm_artist"": ""The Fray""}"
2045,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Keane""}"
2046,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Breakfast"", ""lastfm_artist"": ""The Associates""}"
2048,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Assassin"", ""lastfm_artist"": ""Muse""}"
2049,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Rose Colored Lenses"", ""lastfm_artist"": ""Miley Cyrus""}"
2104,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""We Go Down Together"", ""lastfm_artist"": ""Dove Cameron & Khalid""}"
2050,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Sattar Andy""}"
2058,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Empty Note"", ""lastfm_artist"": ""Ghostly Kisses""}"
