id,track_id,user_id,sentiment,on_user_id,message_id,reaction_id
23976,5749,210396356827,like,245032061699.0,7564,56
23977,5749,144838920781,like,245032061699.0,7564,56
23978,5750,776694933307,like,245032061699.0,7565,57
23979,5750,616040736095,like,245032061699.0,7565,57
23980,5750,165501917790,like,245032061699.0,7565,57
23981,2896,344181635271,like,144838920781.0,7566,57
23982,2896,357700371135,like,144838920781.0,7566,56
23983,2896,123317730197,like,144838920781.0,7566,56
23984,2896,616040736095,like,144838920781.0,7566,56
23985,2896,462346580459,like,144838920781.0,7566,38
23986,2896,521144791562,like,144838920781.0,7566,38
23987,2896,801765945254,like,144838920781.0,7566,56
23988,2896,206778660188,like,144838920781.0,7566,56
23989,2896,210396356827,like,144838920781.0,7566,38
23990,2896,831046448096,like,144838920781.0,7566,56
23991,2896,245032061699,like,144838920781.0,7566,56
23992,2896,221736714783,like,144838920781.0,7566,38
23993,2896,323273455984,like,144838920781.0,7566,57
23994,5751,776694933307,like,245032061699.0,7568,57
23995,5751,616040736095,like,245032061699.0,7568,57
23996,5751,165501917790,like,245032061699.0,7568,57
23997,5546,616040736095,like,245032061699.0,7569,56
23998,5546,801765945254,like,245032061699.0,7569,56
23999,5546,165501917790,like,245032061699.0,7569,57
24000,5546,210396356827,like,245032061699.0,7569,56
24001,5546,144838920781,like,245032061699.0,7569,56
24002,5546,536103849810,like,245032061699.0,7569,56
24003,4013,776694933307,like,511983294691.0,7570,56
24004,4013,616040736095,like,511983294691.0,7570,56
24005,4013,662106175294,like,511983294691.0,7570,56
24006,4013,210396356827,like,511983294691.0,7570,56
24007,4013,144838920781,like,511983294691.0,7570,56
24008,4013,245032061699,like,511983294691.0,7570,38
24009,2454,344181635271,like,210396356827.0,7571,57
24010,2454,801765945254,like,210396356827.0,7571,57
24011,2454,517277741262,like,210396356827.0,7571,56
24012,2454,206778660188,like,210396356827.0,7571,57
24013,2454,536103849810,like,210396356827.0,7571,56
24014,2454,245032061699,like,210396356827.0,7571,56
24015,5752,462346580459,like,245032061699.0,7573,57
24016,5752,521144791562,like,245032061699.0,7573,57
24017,5752,165501917790,like,245032061699.0,7573,57
24018,5753,491201620041,like,407575456169.0,7574,56
24019,67,462346580459,like,206778660188.0,7575,31
24020,67,458254520661,like,206778660188.0,7575,31
24021,67,144838920781,like,206778660188.0,7575,31
24022,67,545559172177,like,206778660188.0,7575,31
24023,67,929819142165,like,206778660188.0,7575,31
24024,5754,616040736095,like,128533184648.0,7576,57
24025,5754,245032061699,like,128533184648.0,7576,57
24026,5754,521144791562,like,128533184648.0,7576,57
24027,5754,144838920781,like,128533184648.0,7576,56
24028,5754,210733336914,like,128533184648.0,7576,57
24029,5754,206778660188,like,128533184648.0,7576,56
24030,5756,929819142165,like,407575456169.0,7578,31
24031,5757,210396356827,like,536320523506.0,7579,16
24032,5757,997215858576,like,536320523506.0,7579,16
24033,5757,888721759330,like,536320523506.0,7579,56
24034,5757,521144791562,like,536320523506.0,7579,16
24035,5757,562580531983,like,536320523506.0,7579,16
24036,5757,558673205516,like,536320523506.0,7579,56
24037,5757,662106175294,like,536320523506.0,7579,56
24038,509,812649641749,like,858030157299.0,7580,57
24039,509,521144791562,like,858030157299.0,7580,57
24040,509,407575456169,like,858030157299.0,7580,57
24041,800,616040736095,like,407575456169.0,7582,56
24042,800,206778660188,like,407575456169.0,7582,56
24043,800,245032061699,like,407575456169.0,7582,56
24044,800,801765945254,like,407575456169.0,7582,56
24045,5758,170832401117,like,378991748318.0,7583,56
24046,5758,102518202006,like,378991748318.0,7583,56
24047,5758,245032061699,like,378991748318.0,7583,56
24048,5758,676910012351,like,378991748318.0,7583,56
24049,5758,163652477464,like,378991748318.0,7583,56
24050,5759,102518202006,like,407575456169.0,7584,56
24051,5759,616040736095,like,407575456169.0,7584,56
24052,5759,824142047736,like,407575456169.0,7584,56
24053,5759,521144791562,like,407575456169.0,7584,56
24054,5759,801765945254,like,407575456169.0,7584,56
24055,67,102518202006,like,801765945254.0,7585,57
24056,167,651543915251,like,163652477464.0,7586,57
24057,167,662106175294,like,163652477464.0,7586,57
24058,167,378991748318,like,163652477464.0,7586,57
24059,167,755780681559,like,163652477464.0,7586,57
24060,167,144838920781,like,163652477464.0,7586,57
24061,167,221736714783,like,163652477464.0,7586,57
24062,167,245032061699,like,163652477464.0,7586,57
24063,167,318509972361,like,163652477464.0,7586,57
24064,167,676910012351,like,163652477464.0,7586,2
24065,5760,163652477464,like,888721759330.0,7587,56
24066,5760,206778660188,like,888721759330.0,7587,31
24067,5760,144838920781,like,888721759330.0,7587,31
24068,5760,245032061699,like,888721759330.0,7587,31
24069,5761,475272494144,like,109358135885.0,7588,57
24070,5761,996405937084,like,109358135885.0,7588,2
24071,5761,676910012351,like,109358135885.0,7588,57
24072,5761,378991748318,like,109358135885.0,7588,57
24073,5763,102518202006,like,213478247449.0,7590,2
24074,5763,996405937084,like,213478247449.0,7590,2
24075,5764,776694933307,like,849733476327.0,7591,2
24076,5449,869955988052,like,929819142165.0,7592,38
24077,1210,318509972361,like,888721759330.0,7593,31
24078,1210,458254520661,like,888721759330.0,7593,31
24079,1210,545559172177,like,888721759330.0,7593,31
24080,1210,916532885936,like,888721759330.0,7593,31
24081,1210,858030157299,like,888721759330.0,7593,31
24082,1210,448540462163,like,888721759330.0,7593,31
24083,1210,717899694521,like,888721759330.0,7593,31
24084,1210,353868443200,like,888721759330.0,7593,31
24085,1210,123317730197,like,888721759330.0,7593,31
24086,1210,462346580459,like,888721759330.0,7593,31
24087,5765,102518202006,like,336636676011.0,7595,56
24088,5765,163652477464,like,336636676011.0,7595,56
24089,5765,717899694521,like,336636676011.0,7595,56
24090,5766,886093680890,like,888721759330.0,7596,2
24091,5766,102518202006,like,888721759330.0,7596,2
24092,5766,756372794491,like,888721759330.0,7596,2
24093,5766,755780681559,like,888721759330.0,7596,2
24094,5766,144838920781,like,888721759330.0,7596,2
24095,5766,458254520661,like,888721759330.0,7596,2
24096,5766,245032061699,like,888721759330.0,7596,2
24097,5766,971657212338,like,888721759330.0,7596,2
24098,2282,102518202006,like,123317730197.0,7597,57
24099,2282,858030157299,like,123317730197.0,7597,21
24100,2282,756372794491,like,123317730197.0,7597,57
24101,2282,755780681559,like,123317730197.0,7597,21
24102,2282,163652477464,like,123317730197.0,7597,21
24103,2282,396287033930,like,123317730197.0,7597,57
24104,2282,144838920781,like,123317730197.0,7597,21
24105,2492,102518202006,like,929819142165.0,7599,56
24106,2492,756372794491,like,929819142165.0,7599,56
24107,2492,163652477464,like,929819142165.0,7599,2
24108,5768,694195477658,like,888721759330.0,7600,57
24109,5768,165501917790,like,888721759330.0,7600,57
24110,5768,372828469540,like,888721759330.0,7600,57
24111,5768,886093680890,like,888721759330.0,7600,57
24112,5768,448540462163,like,888721759330.0,7600,57
24113,5768,717899694521,like,888721759330.0,7600,57
24114,5768,210733336914,like,888721759330.0,7600,17
24115,5768,662106175294,like,888721759330.0,7600,57
24116,5768,457524436096,like,888721759330.0,7600,57
24117,5768,102518202006,like,888721759330.0,7600,57
24118,5768,245032061699,like,888721759330.0,7600,57
24119,5768,776694933307,like,888721759330.0,7600,2
24120,5768,801765945254,like,888721759330.0,7600,57
24121,5768,206778660188,like,888721759330.0,7600,57
24122,5769,717899694521,like,500357715903.0,7601,31
24123,5769,113477004899,like,500357715903.0,7601,31
24124,5769,102518202006,like,500357715903.0,7601,31
24125,5769,144838920781,like,500357715903.0,7601,31
24126,5769,971657212338,like,500357715903.0,7601,31
24127,5770,102518202006,like,488989482109.0,7602,56
24128,2470,426362434662,like,332049503008.0,7605,31
24129,2470,869955988052,like,332049503008.0,7605,31
24130,2470,971657212338,like,332049503008.0,7605,31
24131,2470,929819142165,like,332049503008.0,7605,31
24132,207,964657504129,like,756372794491.0,7606,56
24133,207,318509972361,like,756372794491.0,7606,56
24134,207,206778660188,like,756372794491.0,7606,56
24135,207,245143586034,like,756372794491.0,7606,56
24136,207,717899694521,like,756372794491.0,7606,56
24137,207,165501917790,like,756372794491.0,7606,56
24138,207,498927610170,like,756372794491.0,7606,56
24139,207,123317730197,like,756372794491.0,7606,56
24140,207,662106175294,like,756372794491.0,7606,56
24141,3693,239675946514,like,996405937084.0,7607,57
24142,3693,165501917790,like,996405937084.0,7607,57
24143,5773,521144791562,like,888721759330.0,7608,56
24144,5773,558673205516,like,888721759330.0,7608,56
24145,5773,971657212338,like,888721759330.0,7608,56
24146,5773,800705054080,like,888721759330.0,7608,56
24147,5773,165501917790,like,888721759330.0,7608,56
24148,764,318509972361,like,800705054080.0,7609,21
24149,764,756372794491,like,800705054080.0,7609,56
24150,764,717899694521,like,800705054080.0,7609,31
24151,764,888721759330,like,800705054080.0,7609,56
24152,5775,165501917790,like,245032061699.0,7611,31
24153,5775,616040736095,like,245032061699.0,7611,56
24154,5775,971657212338,like,245032061699.0,7611,31
24155,5775,717899694521,like,245032061699.0,7611,31
24156,5776,249593721612,like,971657212338.0,7613,56
24157,5776,498927610170,like,971657212338.0,7613,56
24158,5776,245032061699,like,971657212338.0,7613,38
24159,5777,756372794491,like,888721759330.0,7614,56
24160,5777,245032061699,like,888721759330.0,7614,56
24161,5777,717899694521,like,888721759330.0,7614,56
24162,5777,213478247449,like,888721759330.0,7614,56
24163,5778,616040736095,like,440370063730.0,7615,57
24164,5778,261672904480,like,440370063730.0,7615,57
24165,5778,662106175294,like,440370063730.0,7615,57
24166,5778,165501917790,like,440370063730.0,7615,57
24167,5778,886093680890,like,440370063730.0,7615,57
24168,5778,396287033930,like,440370063730.0,7615,57
24169,5778,407445230620,like,440370063730.0,7615,57
24170,5778,801765945254,like,440370063730.0,7615,56
24171,5778,888721759330,like,440370063730.0,7615,57
24172,5779,888721759330,like,996405937084.0,7616,57
24173,5779,239675946514,like,996405937084.0,7616,57
24174,1628,245032061699,like,536103849810.0,7617,56
24175,1628,521144791562,like,536103849810.0,7617,56
24176,1628,458254520661,like,536103849810.0,7617,56
24177,1628,270247321047,like,536103849810.0,7617,56
24178,1628,632616090422,like,536103849810.0,7617,56
24179,1628,934291818657,like,536103849810.0,7617,56
24180,1628,800705054080,like,536103849810.0,7617,56
24181,1628,717899694521,like,536103849810.0,7617,31
24182,1628,336636676011,like,536103849810.0,7617,16
24183,5780,318509972361,dislike,886093680890.0,7618,29
24184,5780,448540462163,like,886093680890.0,7618,31
24185,5780,800705054080,like,886093680890.0,7618,56
24186,5780,888721759330,like,886093680890.0,7618,57
24187,5781,372828469540,like,407445230620.0,7619,2
24188,5781,440370063730,like,407445230620.0,7619,2
24189,5781,616040736095,like,407445230620.0,7619,2
24190,5781,934291818657,like,407445230620.0,7619,2
24191,339,318509972361,like,888721759330.0,7620,31
24192,339,498927610170,like,888721759330.0,7620,31
24193,339,144838920781,like,888721759330.0,7620,31
24194,339,448540462163,like,888721759330.0,7620,31
24195,339,886093680890,like,888721759330.0,7620,31
24196,339,717899694521,like,888721759330.0,7620,31
24197,339,607331070090,like,888721759330.0,7620,2
24198,339,270247321047,like,888721759330.0,7620,31
24199,339,971657212338,like,888721759330.0,7620,31
24200,339,245032061699,like,888721759330.0,7620,31
24201,339,929819142165,like,888721759330.0,7620,31
24202,5782,323273455984,like,536103849810.0,7621,56
24203,5782,764118488854,like,536103849810.0,7621,31
24204,5782,812649641749,like,536103849810.0,7621,56
24205,5782,632616090422,like,536103849810.0,7621,56
24206,5782,717899694521,like,536103849810.0,7621,31
24207,5783,261672904480,like,888721759330.0,7622,31
24208,5783,318509972361,like,888721759330.0,7622,31
24209,5783,172105222291,like,888721759330.0,7622,31
24210,5783,886093680890,like,888721759330.0,7622,31
24211,5783,929819142165,like,888721759330.0,7622,31
24212,5784,558673205516,like,407575456169.0,7623,31
24213,5784,929819142165,like,407575456169.0,7623,31
24214,5784,144838920781,like,407575456169.0,7623,31
24215,2207,684877701428,like,355242680870.0,7624,21
24216,5785,801765945254,like,437934519571.0,7625,56
24217,5785,616040736095,like,437934519571.0,7625,56
24218,5785,221736714783,like,437934519571.0,7625,56
24219,5785,144838920781,like,437934519571.0,7625,56
24220,5785,323273455984,like,437934519571.0,7625,56
24221,5785,206778660188,like,437934519571.0,7625,56
24222,5786,801765945254,like,323273455984.0,7626,57
24223,5786,964657504129,like,323273455984.0,7626,57
24224,5786,206778660188,like,323273455984.0,7626,57
24225,5786,616040736095,like,323273455984.0,7626,57
24226,5787,409371505827,like,165501917790.0,7627,2
24227,5787,196676433973,like,165501917790.0,7627,56
24228,5787,536103849810,like,165501917790.0,7627,2
24229,5787,858030157299,like,165501917790.0,7627,2
24230,5787,916532885936,like,165501917790.0,7627,2
24231,5787,971657212338,like,165501917790.0,7627,2
24232,5788,694195477658,like,357700371135.0,7628,31
24233,5788,498927610170,like,357700371135.0,7628,31
24234,5788,717899694521,like,357700371135.0,7628,31
24235,5788,800705054080,like,357700371135.0,7628,56
24236,5788,869955988052,like,357700371135.0,7628,31
24237,5788,261672904480,like,357700371135.0,7628,31
24238,5788,475272494144,like,357700371135.0,7628,56
24239,5789,684877701428,like,800705054080.0,7629,2
24240,5789,498927610170,like,800705054080.0,7629,56
24241,5789,426362434662,like,800705054080.0,7629,31
24242,5789,409371505827,like,800705054080.0,7629,56
24243,5789,756372794491,like,800705054080.0,7629,56
24244,5789,323273455984,like,800705054080.0,7629,56
24245,5789,888721759330,like,800705054080.0,7629,31
24246,5789,717899694521,like,800705054080.0,7629,31
24247,5789,971657212338,like,800705054080.0,7629,56
24248,5789,318509972361,like,800705054080.0,7629,38
24249,5789,869955988052,like,800705054080.0,7629,31
24250,5789,475272494144,like,800705054080.0,7629,56
24251,5789,357700371135,like,800705054080.0,7629,56
24252,5789,261672904480,like,800705054080.0,7629,31
24253,5789,448540462163,like,800705054080.0,7629,56
24254,5791,413739000844,like,958249908971.0,7631,17
24255,5791,172689322089,like,958249908971.0,7631,17
24256,5791,694195477658,like,958249908971.0,7631,17
24257,5480,409371505827,like,261672904480.0,7632,31
24258,5480,756372794491,like,261672904480.0,7632,56
24259,5480,353868443200,like,261672904480.0,7632,31
24260,5480,558673205516,like,261672904480.0,7632,56
24261,5480,888721759330,like,261672904480.0,7632,56
24262,5480,717899694521,like,261672904480.0,7632,31
24263,5480,971657212338,like,261672904480.0,7632,31
24264,5480,800705054080,like,261672904480.0,7632,31
24265,5480,357700371135,like,261672904480.0,7632,56
24266,5480,869955988052,like,261672904480.0,7632,31
24267,5792,123317730197,like,888721759330.0,7633,57
24268,5792,409371505827,like,888721759330.0,7633,57
24269,5792,448540462163,like,888721759330.0,7633,57
24270,5792,245032061699,like,888721759330.0,7633,57
24271,5792,756372794491,like,888721759330.0,7633,57
24272,5792,261672904480,like,888721759330.0,7633,57
24273,5792,800705054080,like,888721759330.0,7633,57
24274,1625,123317730197,like,717899694521.0,7634,31
24275,1625,536103849810,like,717899694521.0,7634,31
24276,1625,409371505827,like,717899694521.0,7634,31
24277,1625,756372794491,like,717899694521.0,7634,31
24278,1625,448540462163,like,717899694521.0,7634,31
24279,1625,245032061699,like,717899694521.0,7634,31
24280,1625,971657212338,like,717899694521.0,7634,31
24281,1625,261672904480,like,717899694521.0,7634,31
24282,1625,353868443200,like,717899694521.0,7634,56
24283,1625,800705054080,like,717899694521.0,7634,31
24284,5793,249593721612,like,971657212338.0,7635,31
24285,5793,409371505827,like,971657212338.0,7635,31
24286,5793,717899694521,like,971657212338.0,7635,31
24287,5793,261672904480,like,971657212338.0,7635,31
24288,5793,245032061699,like,971657212338.0,7635,31
24289,1623,165501917790,like,245032061699.0,7636,31
24290,1623,409371505827,like,245032061699.0,7636,31
24291,1623,971657212338,like,245032061699.0,7636,31
24292,1623,717899694521,like,245032061699.0,7636,31
24293,5794,165501917790,like,245032061699.0,7637,31
24294,5794,409371505827,like,245032061699.0,7637,31
24295,5794,971657212338,like,245032061699.0,7637,31
24296,5794,717899694521,like,245032061699.0,7637,31
24297,5795,123317730197,like,756372794491.0,7638,2
24298,5795,971657212338,like,756372794491.0,7638,2
24299,1411,812649641749,like,888721759330.0,7639,56
24300,1411,261672904480,like,888721759330.0,7639,56
24301,1411,958249908971,like,888721759330.0,7639,56
24302,1411,971657212338,like,888721759330.0,7639,56
24303,1411,245032061699,like,888721759330.0,7639,56
24304,1411,448540462163,like,888721759330.0,7639,56
24305,1411,409371505827,like,888721759330.0,7639,56
24306,1411,756372794491,like,888721759330.0,7639,56
24307,51,618355761471,like,245143586034.0,7640,38
24308,51,457524436096,like,245143586034.0,7640,38
24309,5796,971657212338,like,717899694521.0,7641,31
24310,5796,336636676011,like,717899694521.0,7641,16
24311,5796,245032061699,like,717899694521.0,7641,31
24312,3661,558673205516,like,756372794491.0,7642,56
24313,3661,888721759330,like,756372794491.0,7642,56
24314,5797,632616090422,like,336636676011.0,7643,56
24315,5797,357700371135,like,336636676011.0,7643,56
24316,5800,172689322089,like,448540462163.0,7647,56
24317,5800,694195477658,like,448540462163.0,7647,56
24318,5800,958249908971,like,448540462163.0,7647,56
24319,5800,888721759330,like,448540462163.0,7647,56
24320,5800,964657504129,like,448540462163.0,7647,56
24321,5800,717899694521,like,448540462163.0,7647,56
24322,5801,381205542744,like,563388874988.0,7648,56
24323,5801,756372794491,like,563388874988.0,7648,56
24324,5801,888721759330,like,563388874988.0,7648,56
24325,5802,172689322089,like,888721759330.0,7649,56
24326,5802,381205542744,like,888721759330.0,7649,56
24327,5802,563388874988,like,888721759330.0,7649,56
24328,5803,498927610170,like,448540462163.0,7650,56
24329,5803,971657212338,like,448540462163.0,7650,56
24330,5803,858030157299,like,448540462163.0,7650,56
24331,5803,717899694521,like,448540462163.0,7650,56
24332,5804,123317730197,like,756372794491.0,7651,56
24333,5805,355242680870,like,545559172177.0,7652,57
24334,5805,616040736095,like,545559172177.0,7652,57
24335,5805,964657504129,like,545559172177.0,7652,57
24336,5806,381205542744,like,996405937084.0,7653,56
24337,5807,756372794491,like,888721759330.0,7654,56
24338,5807,929819142165,like,888721759330.0,7654,56
24339,5807,558673205516,like,888721759330.0,7654,56
24340,5808,123317730197,like,756372794491.0,7656,2
24341,5808,558673205516,like,756372794491.0,7656,2
24342,5808,888721759330,like,756372794491.0,7656,2
24343,5808,929819142165,like,756372794491.0,7656,2
24344,5808,448540462163,like,756372794491.0,7656,2
24345,5809,801392618851,like,929819142165.0,7657,90
24346,5809,558673205516,like,929819142165.0,7657,56
24347,5809,448540462163,like,929819142165.0,7657,56
24348,5809,756372794491,like,929819142165.0,7657,56
24349,5810,558673205516,like,756372794491.0,7658,31
24350,5810,448540462163,like,756372794491.0,7658,31
24351,5810,929819142165,like,756372794491.0,7658,31
24352,5811,929819142165,like,756372794491.0,7659,96
24353,5811,888721759330,like,756372794491.0,7659,2
24354,5814,756372794491,like,929819142165.0,7662,56
24355,5815,558673205516,like,756372794491.0,7663,57
24356,5815,929819142165,like,756372794491.0,7663,37
24357,1985,929819142165,like,756372794491.0,7664,31
24358,5816,756372794491,like,929819142165.0,7665,2
24359,5817,929819142165,like,756372794491.0,7666,57
24360,5818,448540462163,like,196676433973.0,7667,31
24361,5010,249593721612,like,971657212338.0,7668,57
24362,5010,929819142165,like,971657212338.0,7668,57
24363,5010,353868443200,like,971657212338.0,7668,57
24364,5010,462346580459,like,971657212338.0,7668,57
24365,5010,756372794491,like,971657212338.0,7668,57
24366,5010,448540462163,like,971657212338.0,7668,2
24367,5819,812649641749,like,558673205516.0,7669,56
24368,2908,694195477658,like,888721759330.0,7670,57
24369,2908,206778660188,like,888721759330.0,7670,57
24370,2908,170832401117,like,888721759330.0,7670,57
24371,2908,971657212338,like,888721759330.0,7670,57
24372,2908,336636676011,like,888721759330.0,7670,56
24373,4842,498927610170,like,618355761471.0,7672,56
24374,4842,170832401117,like,618355761471.0,7672,38
24375,4842,971657212338,like,618355761471.0,7672,56
24376,4842,888721759330,like,618355761471.0,7672,56
24377,1299,929819142165,like,558673205516.0,7674,57
24378,1299,800705054080,like,558673205516.0,7674,57
24379,1299,812649641749,like,558673205516.0,7674,56
24380,1299,536103849810,like,558673205516.0,7674,57
24381,1299,462346580459,like,558673205516.0,7674,57
24382,1299,756372794491,like,558673205516.0,7674,57
24383,5821,929819142165,like,756372794491.0,7675,56
24384,5821,558673205516,like,756372794491.0,7675,56
24385,4179,140289111734,like,852351726930.0,7676,57
24386,4179,709806135473,like,852351726930.0,7676,57
24387,4179,928487713665,like,852351726930.0,7676,57
24388,4179,958249908971,like,852351726930.0,7676,57
24389,4179,971657212338,like,852351726930.0,7676,57
24390,4179,618355761471,like,852351726930.0,7676,57
24391,2366,694195477658,like,632616090422.0,7677,57
24392,2366,958249908971,like,632616090422.0,7677,57
24393,2366,357700371135,like,632616090422.0,7677,57
24394,2366,971657212338,like,632616090422.0,7677,57
24395,2366,336636676011,like,632616090422.0,7677,57
24396,5822,521144791562,like,355242680870.0,7678,38
24397,5822,694195477658,like,355242680870.0,7678,56
24398,5822,632616090422,like,355242680870.0,7678,56
24399,5823,694195477658,like,618355761471.0,7679,57
24400,5823,516695344247,like,618355761471.0,7679,57
24401,5823,144838920781,like,618355761471.0,7679,57
24402,5823,206778660188,like,618355761471.0,7679,57
24403,5823,210733336914,like,618355761471.0,7679,57
24404,5824,206778660188,like,355242680870.0,7680,56
24405,5824,516695344247,like,355242680870.0,7680,56
24406,5824,407575456169,like,355242680870.0,7680,57
24407,5824,662106175294,like,355242680870.0,7680,56
24408,5824,172105222291,like,355242680870.0,7680,56
24409,5824,210733336914,like,355242680870.0,7680,56
24410,5824,462346580459,like,355242680870.0,7680,56
24411,5824,558673205516,like,355242680870.0,7680,56
24412,5824,545559172177,like,355242680870.0,7680,56
24413,4092,163652477464,like,210733336914.0,7681,2
24414,4092,321316551291,like,210733336914.0,7681,2
24415,5825,616040736095,like,407575456169.0,7682,57
24416,5825,801765945254,like,407575456169.0,7682,57
24417,5825,618355761471,like,407575456169.0,7682,57
24418,5826,396287033930,like,394117657821.0,7683,56
24419,5826,206778660188,like,394117657821.0,7683,56
24420,5826,407575456169,like,394117657821.0,7683,57
24421,5826,801765945254,like,394117657821.0,7683,56
24422,5826,703052179864,like,394117657821.0,7683,56
24423,5827,995763856310,like,437934519571.0,7684,56
24424,5827,929819142165,like,437934519571.0,7684,56
24425,5827,206778660188,like,437934519571.0,7684,56
24426,5827,516695344247,like,437934519571.0,7684,56
24427,5828,407575456169,like,545559172177.0,7685,57
24428,1552,165501917790,like,516695344247.0,7686,57
24429,1552,971657212338,like,516695344247.0,7686,57
24430,1552,323273455984,like,516695344247.0,7686,57
24431,1552,206778660188,like,516695344247.0,7686,57
24432,1552,144838920781,like,516695344247.0,7686,57
24433,1552,812649641749,like,516695344247.0,7686,56
24434,5829,437934519571,like,206778660188.0,7687,38
24435,5829,967948626322,like,206778660188.0,7687,38
24436,5830,756372794491,like,163652477464.0,7688,56
24437,691,958249908971,like,783298102704.0,7689,2
24438,691,500357715903,like,783298102704.0,7689,2
24439,691,396287033930,like,783298102704.0,7689,2
24440,5831,544463456298,like,165501917790.0,7690,56
24441,5831,245032061699,like,165501917790.0,7690,2
24442,5831,764118488854,like,165501917790.0,7690,2
24443,1052,521144791562,like,396287033930.0,7691,56
24444,1052,153197836615,like,396287033930.0,7691,56
24445,1052,270247321047,like,396287033930.0,7691,31
24446,1052,545559172177,like,396287033930.0,7691,31
24447,1052,245032061699,like,396287033930.0,7691,31
24448,1052,764118488854,like,396287033930.0,7691,31
24449,1052,858030157299,like,396287033930.0,7691,31
24450,165,153197836615,like,475272494144.0,7692,56
24451,165,270247321047,like,475272494144.0,7692,56
24452,165,353868443200,like,475272494144.0,7692,56
24453,165,500357715903,like,475272494144.0,7692,56
24454,165,175682234295,like,475272494144.0,7692,56
24455,165,783298102704,like,475272494144.0,7692,56
24456,165,812649641749,like,475272494144.0,7692,56
24457,165,764118488854,like,475272494144.0,7692,56
24458,165,336636676011,like,475272494144.0,7692,56
24459,165,958249908971,like,475272494144.0,7692,56
24460,5832,175682234295,like,202243584162.0,7693,57
24461,5832,318509972361,dislike,202243584162.0,7693,86
24462,5832,173975302140,like,202243584162.0,7693,57
24463,5833,165501917790,like,886093680890.0,7694,57
24464,5833,448540462163,like,886093680890.0,7694,56
24465,5833,567839591024,like,886093680890.0,7694,56
24466,5833,888721759330,like,886093680890.0,7694,56
24467,5833,318509972361,dislike,886093680890.0,7694,29
24468,5833,618355761471,like,886093680890.0,7694,56
24469,5834,165501917790,like,974609541585.0,7695,2
24470,5834,175682234295,like,974609541585.0,7695,2
24471,5835,448540462163,like,800705054080.0,7696,31
24472,5835,756372794491,like,800705054080.0,7696,31
24473,5835,318509972361,like,800705054080.0,7696,31
24474,5836,827772977470,dislike,756372794491.0,7697,79
24475,5836,123317730197,like,756372794491.0,7697,56
24476,5836,163652477464,like,756372794491.0,7697,56
24477,5836,800705054080,like,756372794491.0,7697,56
24478,5836,812649641749,like,756372794491.0,7697,56
24479,3000,462346580459,like,206778660188.0,7700,2
24480,3000,437934519571,like,206778660188.0,7700,2
24481,3000,764118488854,like,206778660188.0,7700,2
24482,3000,545559172177,like,206778660188.0,7700,2
24483,3000,353868443200,like,206778660188.0,7700,2
24484,3000,365660435784,like,206778660188.0,7700,2
24485,3000,928487713665,like,206778660188.0,7700,2
24486,3000,916532885936,like,206778660188.0,7700,2
24487,3000,448540462163,like,206778660188.0,7700,2
24488,3000,239675946514,like,206778660188.0,7700,2
24489,5156,409371505827,like,888721759330.0,7701,56
24490,5156,764118488854,like,888721759330.0,7701,56
24491,5837,409371505827,like,109358135885.0,7702,56
24492,5837,165501917790,like,109358135885.0,7702,56
24493,3655,818403987897,like,858030157299.0,7703,2
24494,3655,422206929000,like,858030157299.0,7703,2
24495,3655,924489435838,like,858030157299.0,7703,2
24496,3655,567839591024,like,858030157299.0,7703,31
24497,3655,159790379354,like,858030157299.0,7703,2
24498,3655,462346580459,like,858030157299.0,7703,31
24499,3655,849733476327,like,858030157299.0,7703,31
24500,3655,545559172177,like,858030157299.0,7703,17
24501,5618,713815986884,like,372828469540.0,7704,2
24502,5618,536103849810,like,372828469540.0,7704,2
24503,5618,709806135473,like,372828469540.0,7704,2
24504,67,818403987897,like,165501917790.0,7705,17
24505,5838,396287033930,like,694195477658.0,7706,2
24506,5838,172689322089,like,694195477658.0,7706,17
24507,5838,964657504129,like,694195477658.0,7706,96
24508,5839,558673205516,like,165501917790.0,7707,56
24509,5840,409371505827,like,709806135473.0,7708,38
24510,5840,498927610170,like,709806135473.0,7708,38
24511,5840,964657504129,like,709806135473.0,7708,38
24512,5840,462346580459,like,709806135473.0,7708,38
24513,5840,694195477658,like,709806135473.0,7708,38
24514,5840,852351726930,like,709806135473.0,7708,34
24515,5840,140289111734,like,709806135473.0,7708,38
24516,5841,202243584162,like,165501917790.0,7709,2
24517,5843,144838920781,like,888721759330.0,7711,56
24518,5843,958249908971,like,888721759330.0,7711,56
24519,5844,455989312956,like,462346580459.0,7712,37
24520,5844,144838920781,like,462346580459.0,7712,31
24521,5844,709806135473,like,462346580459.0,7712,34
24522,5844,488989482109,like,462346580459.0,7712,34
24523,5844,971657212338,like,462346580459.0,7712,31
24524,5845,713815986884,like,172689322089.0,7713,56
24525,5845,488989482109,like,172689322089.0,7713,56
24526,5845,958249908971,like,172689322089.0,7713,56
24527,5845,396287033930,like,172689322089.0,7713,56
24528,5845,438071472030,like,172689322089.0,7713,56
24529,5846,827772977470,like,109358135885.0,7714,57
24530,5847,756372794491,like,438071472030.0,7715,2
24531,5847,563388874988,like,438071472030.0,7715,2
24532,5848,958249908971,like,563388874988.0,7716,56
24533,5848,618355761471,like,563388874988.0,7716,56
24534,5848,438071472030,like,563388874988.0,7716,56
24535,67,958249908971,like,396287033930.0,7717,56
24536,67,455989312956,like,396287033930.0,7717,56
